,index_0,index_1,behavior_0,behavior_1,objective,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19
0,252,251,0.47769000305848,0.3317343588932681,103.44348782777213,0.36303221250388906,0.26204396609145564,0.9959659054791729,-0.01852761710499338,0.353384291146903,-0.9006246024941795,-0.7616076303098943,0.16335716472349043,-0.1446752487338047,0.16534156175644085,0.07440113944670705,0.22571771485988723,-0.030968562324770608,0.609866798149547,0.17419219104718567,-0.5796213390239033,-0.35195059152141267,0.061399870143126936,0.3615801354413958,-0.212882997324495
1,237,261,-2.654991566297026,2.3348667968978534,103.51245472451211,-0.5959607000495628,-0.20755863442680914,-0.18617387784773706,0.5815499768046397,-0.15840192062159472,-0.13653942055778173,-0.5589477111982406,-1.0513367704433756,-0.13441260844022998,-0.2072098995163339,0.01926837340779559,0.7178401297354705,1.0455698121636,0.0016674258668460625,0.634735942571338,-0.03184573208857973,-0.9191054559480887,0.41811366653153914,0.04043139354790105,0.4081912411100314
2,248,251,-0.20883034236780162,0.30231078952262336,103.2699242257952,0.08931483332371605,0.37807725239522777,1.893159344491967,0.12784163702041335,0.08596065828451335,-0.941231736793268,-0.7738762357447978,-1.3324478593201219,0.04788792381497248,0.2164838401595765,-0.12451469308053792,-0.14832899971908742,0.8279087402855835,0.3532651627749813,0.737672189171031,-0.9199668760448723,-1.381591438526066,0.29413296126305555,0.14883929561529366,0.5148944477832419
3,265,267,3.1806502964789702,3.5377580207559554,102.79758006230266,-0.3617938899005917,0.9636345352736095,0.6365890271254784,0.2627208044630779,0.7071923618371,0.42372863766155544,-0.8147036803362254,0.7449279149206716,-0.5194176673732488,1.1377722528075436,0.7289921428221593,0.9996724632943075,0.11274821848000326,0.03250348090787464,0.9353973206122954,0.16503415984515163,-0.03059997697043415,0.6479637459553986,-0.21107493202637967,0.15712139783557855
4,258,252,1.7532480574227876,0.5969076797471726,103.08745311378127,0.0747211201968856,0.5779039868452145,0.9882733927745088,0.4258348107706015,0.5777807397785032,0.4188234574165244,-0.9836745845808921,-0.2541081882668966,-1.277906266597325,1.2055995890856634,0.7767425034996156,0.8736108430320255,-0.32114043470085785,-0.05759811553495993,0.6676230198114821,-0.8556194657332917,-0.9269441868020373,0.7785968229524204,-0.1303893729201771,-0.20797393385704693
5,267,270,3.6777397346427314,4.107886325049102,102.70822883259372,0.01500171057802191,0.7473553985850927,1.16635040572329,0.6382702215411526,0.5284140908416001,0.547100997917928,-0.42252833674908374,0.285334102460714,-0.7993228975179298,0.9717640412619458,0.23156317043731267,1.8191977496070708,0.20762707336646166,0.2954275869008443,1.4680727410721501,-0.08542452304607105,0.04634649714861366,0.9894499300260441,-0.10442770565632734,-0.7599461948069963
6,273,266,4.732034640527442,3.2899323095406623,102.65476384679985,-0.19629270511137012,0.8351402871897402,1.3926093494125409,0.16176918559895376,1.1244273811907977,-0.056788881574987404,0.5100012847542481,-0.2858144979133247,0.18375647032893228,1.063226766651911,1.2572769866602824,1.5791753381166065,-0.3102062290180959,0.8818767847550918,0.8586326921275778,0.18658407633555024,-0.47120732157537354,0.42822288371266226,-0.0828879461314628,-1.0375349554421764
7,285,256,7.1815461844219435,1.2737348937291624,102.54485384018534,-0.030640030588800663,1.294471956121926,1.1785372055629484,1.233157307716416,1.126058953686181,0.15342333739023978,0.8017911500834587,0.2860250880393953,0.135996107624049,1.0027251087861306,0.5210498444362288,1.8951592521943574,-0.5065321636039051,-0.29622270116539984,1.288298357501543,-0.4465527053130328,-0.3673376362487455,0.4769330265298882,0.11433419165785438,-1.4053945722596266
8,281,247,6.543498977587298,-0.5238409320671489,102.85364650958782,-0.6064032820962242,1.2909908546133517,0.8886259333967508,1.1584943882637209,0.986840767552303,0.6255758796047186,0.46016733878307353,0.7525934659709602,0.23564256442952952,0.7509710670691144,0.32285717642361933,1.6677088147275656,-0.29998672712807134,-0.6678807233133932,0.1644968507299427,-0.6214157181507997,-0.5438977825824374,0.32374687680671266,-0.09320260361483763,-0.7762670959654498
9,280,245,6.183175280238869,-0.8478715533303878,102.83870390475587,-0.5006671563811432,1.9351802925448527,2.1231474029254445,0.6438535146993243,0.510701785712525,0.4233602527127388,0.783773021406385,-0.08200565375328248,-0.3257028272521152,0.6715346476241401,0.5760088152199626,2.133872722385903,-1.0484097058111517,-0.30767235375395563,0.8224395511341431,-1.0527531796069591,-0.13446481228989893,-0.11333999367098391,-0.1827253302008362,-1.5408272667366107
